,(+)-Griseofulvin,(S)-(+)-Camptothecin,Chloramphenicol,Metformin,Cell viability
17650,0.125,8.0,50.0,0.5,0.999
17651,0.125,8.0,50.0,0.0,0.999
17652,0.125,8.0,25.0,512.0,0.997
17653,0.125,8.0,25.0,256.0,0.997
17654,0.125,8.0,25.0,128.0,0.999
17655,0.125,8.0,25.0,64.0,1.0
17656,0.125,8.0,25.0,32.0,0.999
17657,0.125,8.0,25.0,16.0,1.0
17658,0.125,8.0,25.0,8.0,1.0
17659,0.125,8.0,25.0,4.0,0.999
17660,0.125,8.0,25.0,2.0,1.0
17661,0.125,8.0,25.0,1.0,1.0
17662,0.125,8.0,25.0,0.5,0.999
17663,0.125,8.0,25.0,0.0,1.0
17664,0.125,8.0,12.5,512.0,0.994
17665,0.125,8.0,12.5,256.0,0.997
17666,0.125,8.0,12.5,128.0,0.998
17667,0.125,8.0,12.5,64.0,0.999
17668,0.125,8.0,12.5,32.0,0.999
17669,0.125,8.0,12.5,16.0,1.0
17670,0.125,8.0,12.5,8.0,1.0
17671,0.125,8.0,12.5,4.0,1.0
17672,0.125,8.0,12.5,2.0,1.0
17673,0.125,8.0,12.5,1.0,1.0
17674,0.125,8.0,12.5,0.5,1.0
17675,0.125,8.0,12.5,0.0,1.0
17676,0.125,8.0,6.25,512.0,0.994
17677,0.125,8.0,6.25,256.0,0.997
17678,0.125,8.0,6.25,128.0,0.998
17679,0.125,8.0,6.25,64.0,0.999
17680,0.125,8.0,6.25,32.0,0.999
17681,0.125,8.0,6.25,16.0,1.0
17682,0.125,8.0,6.25,8.0,1.0
17683,0.125,8.0,6.25,4.0,1.0
17684,0.125,8.0,6.25,2.0,1.0
17685,0.125,8.0,6.25,1.0,1.0
17686,0.125,8.0,6.25,0.5,1.0
17687,0.125,8.0,6.25,0.0,1.0
17688,0.125,8.0,3.125,512.0,0.996
17689,0.125,8.0,3.125,256.0,0.999
17690,0.125,8.0,3.125,128.0,0.999
17691,0.125,8.0,3.125,64.0,0.999
17692,0.125,8.0,3.125,32.0,1.0
17693,0.125,8.0,3.125,16.0,1.0
17694,0.125,8.0,3.125,8.0,1.0
17695,0.125,8.0,3.125,4.0,1.0
17696,0.125,8.0,3.125,2.0,1.0
17697,0.125,8.0,3.125,1.0,1.0
17698,0.125,8.0,3.125,0.5,1.0
17699,0.125,8.0,3.125,0.0,1.0
17700,0.125,8.0,0.0,512.0,0.995
17701,0.125,8.0,0.0,256.0,0.997
17702,0.125,8.0,0.0,128.0,0.998
17703,0.125,8.0,0.0,64.0,1.0
17704,0.125,8.0,0.0,32.0,0.999
17705,0.125,8.0,0.0,16.0,1.0
17706,0.125,8.0,0.0,8.0,1.0
17707,0.125,8.0,0.0,4.0,1.0
17708,0.125,8.0,0.0,2.0,1.0
17709,0.125,8.0,0.0,1.0,1.0
17710,0.125,8.0,0.0,0.5,1.0
17711,0.125,8.0,0.0,0.0,1.0
17712,0.125,4.0,3200.0,512.0,0.965
17713,0.125,4.0,3200.0,256.0,0.99
17714,0.125,4.0,3200.0,128.0,0.997
17715,0.125,4.0,3200.0,64.0,0.992
17716,0.125,4.0,3200.0,32.0,0.981
17717,0.125,4.0,3200.0,16.0,0.979
17718,0.125,4.0,3200.0,8.0,0.982
17719,0.125,4.0,3200.0,4.0,0.98
17720,0.125,4.0,3200.0,2.0,0.989
17721,0.125,4.0,3200.0,1.0,0.967
17722,0.125,4.0,3200.0,0.5,0.97
17723,0.125,4.0,3200.0,0.0,0.976
17724,0.125,4.0,1600.0,512.0,0.981
17725,0.125,4.0,1600.0,256.0,0.984
17726,0.125,4.0,1600.0,128.0,0.996
17727,0.125,4.0,1600.0,64.0,0.993
17728,0.125,4.0,1600.0,32.0,0.998
17729,0.125,4.0,1600.0,16.0,0.994
17730,0.125,4.0,1600.0,8.0,0.985
17731,0.125,4.0,1600.0,4.0,0.989
17732,0.125,4.0,1600.0,2.0,0.984
17733,0.125,4.0,1600.0,1.0,0.991
17734,0.125,4.0,1600.0,0.5,0.995
17735,0.125,4.0,1600.0,0.0,0.984
17736,0.125,4.0,800.0,512.0,0.988
17737,0.125,4.0,800.0,256.0,0.991
17738,0.125,4.0,800.0,128.0,0.997
17739,0.125,4.0,800.0,64.0,0.993
17740,0.125,4.0,800.0,32.0,0.997
17741,0.125,4.0,800.0,16.0,0.996
17742,0.125,4.0,800.0,8.0,0.998
17743,0.125,4.0,800.0,4.0,0.997
17744,0.125,4.0,800.0,2.0,0.998
17745,0.125,4.0,800.0,1.0,0.996
17746,0.125,4.0,800.0,0.5,0.992
17747,0.125,4.0,800.0,0.0,0.999
17748,0.125,4.0,400.0,512.0,0.991
17749,0.125,4.0,400.0,256.0,0.994
17750,0.125,4.0,400.0,128.0,0.998
17751,0.125,4.0,400.0,64.0,0.995
17752,0.125,4.0,400.0,32.0,0.997
17753,0.125,4.0,400.0,16.0,0.997
17754,0.125,4.0,400.0,8.0,0.999
17755,0.125,4.0,400.0,4.0,0.999
17756,0.125,4.0,400.0,2.0,0.998
17757,0.125,4.0,400.0,1.0,0.999
17758,0.125,4.0,400.0,0.5,0.997
17759,0.125,4.0,400.0,0.0,0.996
17760,0.125,4.0,200.0,512.0,0.992
17761,0.125,4.0,200.0,256.0,0.997
17762,0.125,4.0,200.0,128.0,0.997
17763,0.125,4.0,200.0,64.0,0.997
17764,0.125,4.0,200.0,32.0,0.999
17765,0.125,4.0,200.0,16.0,0.998
17766,0.125,4.0,200.0,8.0,0.999
17767,0.125,4.0,200.0,4.0,1.0
17768,0.125,4.0,200.0,2.0,0.999
17769,0.125,4.0,200.0,1.0,0.998
17770,0.125,4.0,200.0,0.5,0.998
17771,0.125,4.0,200.0,0.0,0.998
17772,0.125,4.0,100.0,512.0,0.994
17773,0.125,4.0,100.0,256.0,0.997
17774,0.125,4.0,100.0,128.0,0.999
17775,0.125,4.0,100.0,64.0,0.999
17776,0.125,4.0,100.0,32.0,0.999
17777,0.125,4.0,100.0,16.0,1.0
17778,0.125,4.0,100.0,8.0,0.999
17779,0.125,4.0,100.0,4.0,0.999
17780,0.125,4.0,100.0,2.0,0.999
17781,0.125,4.0,100.0,1.0,0.999
17782,0.125,4.0,100.0,0.5,1.0
17783,0.125,4.0,100.0,0.0,0.999
17784,0.125,4.0,50.0,512.0,0.997
17785,0.125,4.0,50.0,256.0,0.998
17786,0.125,4.0,50.0,128.0,0.999
17787,0.125,4.0,50.0,64.0,0.998
17788,0.125,4.0,50.0,32.0,1.0
17789,0.125,4.0,50.0,16.0,0.999
17790,0.125,4.0,50.0,8.0,0.999
17791,0.125,4.0,50.0,4.0,1.0
17792,0.125,4.0,50.0,2.0,1.0
17793,0.125,4.0,50.0,1.0,1.0
17794,0.125,4.0,50.0,0.5,1.0
17795,0.125,4.0,50.0,0.0,0.999
17796,0.125,4.0,25.0,512.0,0.996
17797,0.125,4.0,25.0,256.0,0.997
17798,0.125,4.0,25.0,128.0,0.998
17799,0.125,4.0,25.0,64.0,1.0
17800,0.125,4.0,25.0,32.0,1.0
17801,0.125,4.0,25.0,16.0,1.0
17802,0.125,4.0,25.0,8.0,1.0
17803,0.125,4.0,25.0,4.0,1.0
17804,0.125,4.0,25.0,2.0,1.0
17805,0.125,4.0,25.0,1.0,1.0
17806,0.125,4.0,25.0,0.5,1.0
17807,0.125,4.0,25.0,0.0,1.0
17808,0.125,4.0,12.5,512.0,0.996
17809,0.125,4.0,12.5,256.0,0.997
17810,0.125,4.0,12.5,128.0,0.999
17811,0.125,4.0,12.5,64.0,0.999
17812,0.125,4.0,12.5,32.0,0.999
17813,0.125,4.0,12.5,16.0,1.0
17814,0.125,4.0,12.5,8.0,1.0
17815,0.125,4.0,12.5,4.0,1.0
17816,0.125,4.0,12.5,2.0,1.0
17817,0.125,4.0,12.5,1.0,1.0
17818,0.125,4.0,12.5,0.5,1.0
17819,0.125,4.0,12.5,0.0,1.0
17820,0.125,4.0,6.25,512.0,0.998
17821,0.125,4.0,6.25,256.0,0.998
17822,0.125,4.0,6.25,128.0,0.998
17823,0.125,4.0,6.25,64.0,1.0
17824,0.125,4.0,6.25,32.0,1.0
17825,0.125,4.0,6.25,16.0,1.0
17826,0.125,4.0,6.25,8.0,1.0
17827,0.125,4.0,6.25,4.0,1.0
17828,0.125,4.0,6.25,2.0,1.0
17829,0.125,4.0,6.25,1.0,1.0
17830,0.125,4.0,6.25,0.5,1.0
17831,0.125,4.0,6.25,0.0,1.0
17832,0.125,4.0,3.125,512.0,0.995
17833,0.125,4.0,3.125,256.0,0.999
17834,0.125,4.0,3.125,128.0,0.999
17835,0.125,4.0,3.125,64.0,1.0
17836,0.125,4.0,3.125,32.0,1.0
17837,0.125,4.0,3.125,16.0,1.0
17838,0.125,4.0,3.125,8.0,1.0
17839,0.125,4.0,3.125,4.0,1.0
17840,0.125,4.0,3.125,2.0,1.0
17841,0.125,4.0,3.125,1.0,1.0
17842,0.125,4.0,3.125,0.5,1.0
17843,0.125,4.0,3.125,0.0,1.0
17844,0.125,4.0,0.0,512.0,0.996
17845,0.125,4.0,0.0,256.0,0.999
17846,0.125,4.0,0.0,128.0,0.998
17847,0.125,4.0,0.0,64.0,1.0
17848,0.125,4.0,0.0,32.0,1.0
17849,0.125,4.0,0.0,16.0,1.0
17850,0.125,4.0,0.0,8.0,1.0
17851,0.125,4.0,0.0,4.0,1.0
17852,0.125,4.0,0.0,2.0,1.0
17853,0.125,4.0,0.0,1.0,1.0
17854,0.125,4.0,0.0,0.5,1.0
17855,0.125,4.0,0.0,0.0,1.0
17856,0.125,2.0,3200.0,512.0,0.962
17857,0.125,2.0,3200.0,256.0,0.981
17858,0.125,2.0,3200.0,128.0,0.969
17859,0.125,2.0,3200.0,64.0,0.982
17860,0.125,2.0,3200.0,32.0,0.969
17861,0.125,2.0,3200.0,16.0,0.98
17862,0.125,2.0,3200.0,8.0,0.982
17863,0.125,2.0,3200.0,4.0,0.971
17864,0.125,2.0,3200.0,2.0,0.985
17865,0.125,2.0,3200.0,1.0,0.972
17866,0.125,2.0,3200.0,0.5,0.99
17867,0.125,2.0,3200.0,0.0,0.988
17868,0.125,2.0,1600.0,512.0,0.989
17869,0.125,2.0,1600.0,256.0,0.992
17870,0.125,2.0,1600.0,128.0,0.984
17871,0.125,2.0,1600.0,64.0,0.985
17872,0.125,2.0,1600.0,32.0,0.99
17873,0.125,2.0,1600.0,16.0,0.997
17874,0.125,2.0,1600.0,8.0,0.994
17875,0.125,2.0,1600.0,4.0,0.996
17876,0.125,2.0,1600.0,2.0,0.994
17877,0.125,2.0,1600.0,1.0,0.996
17878,0.125,2.0,1600.0,0.5,0.993
17879,0.125,2.0,1600.0,0.0,0.997
17880,0.125,2.0,800.0,512.0,0.991
17881,0.125,2.0,800.0,256.0,0.993
17882,0.125,2.0,800.0,128.0,0.996
17883,0.125,2.0,800.0,64.0,0.999
17884,0.125,2.0,800.0,32.0,0.996
17885,0.125,2.0,800.0,16.0,0.992
17886,0.125,2.0,800.0,8.0,0.997
17887,0.125,2.0,800.0,4.0,0.999
17888,0.125,2.0,800.0,2.0,0.992
17889,0.125,2.0,800.0,1.0,0.995
17890,0.125,2.0,800.0,0.5,0.993
17891,0.125,2.0,800.0,0.0,0.992
17892,0.125,2.0,400.0,512.0,0.993
17893,0.125,2.0,400.0,256.0,0.992
17894,0.125,2.0,400.0,128.0,0.996
17895,0.125,2.0,400.0,64.0,0.998
17896,0.125,2.0,400.0,32.0,0.996
17897,0.125,2.0,400.0,16.0,0.999
17898,0.125,2.0,400.0,8.0,0.998
17899,0.125,2.0,400.0,4.0,0.999
17900,0.125,2.0,400.0,2.0,0.997
17901,0.125,2.0,400.0,1.0,0.997
17902,0.125,2.0,400.0,0.5,0.997
17903,0.125,2.0,400.0,0.0,1.0
17904,0.125,2.0,200.0,512.0,0.994
17905,0.125,2.0,200.0,256.0,0.998
17906,0.125,2.0,200.0,128.0,0.999
17907,0.125,2.0,200.0,64.0,1.0
17908,0.125,2.0,200.0,32.0,0.999
17909,0.125,2.0,200.0,16.0,0.999
17910,0.125,2.0,200.0,8.0,0.998
17911,0.125,2.0,200.0,4.0,1.0
17912,0.125,2.0,200.0,2.0,0.998
17913,0.125,2.0,200.0,1.0,0.999
17914,0.125,2.0,200.0,0.5,0.999
17915,0.125,2.0,200.0,0.0,0.998
17916,0.125,2.0,100.0,512.0,0.994
17917,0.125,2.0,100.0,256.0,0.997
17918,0.125,2.0,100.0,128.0,0.999
17919,0.125,2.0,100.0,64.0,0.998
17920,0.125,2.0,100.0,32.0,0.999
17921,0.125,2.0,100.0,16.0,1.0
17922,0.125,2.0,100.0,8.0,1.0
17923,0.125,2.0,100.0,4.0,0.999
17924,0.125,2.0,100.0,2.0,1.0
17925,0.125,2.0,100.0,1.0,0.999
17926,0.125,2.0,100.0,0.5,0.999
17927,0.125,2.0,100.0,0.0,0.999
17928,0.125,2.0,50.0,512.0,0.993
17929,0.125,2.0,50.0,256.0,0.998
17930,0.125,2.0,50.0,128.0,0.999
17931,0.125,2.0,50.0,64.0,0.999
17932,0.125,2.0,50.0,32.0,0.999
17933,0.125,2.0,50.0,16.0,0.999
17934,0.125,2.0,50.0,8.0,0.999
17935,0.125,2.0,50.0,4.0,1.0
17936,0.125,2.0,50.0,2.0,0.999
17937,0.125,2.0,50.0,1.0,1.0
17938,0.125,2.0,50.0,0.5,1.0
17939,0.125,2.0,50.0,0.0,1.0
17940,0.125,2.0,25.0,512.0,0.998
17941,0.125,2.0,25.0,256.0,0.998
17942,0.125,2.0,25.0,128.0,1.0
17943,0.125,2.0,25.0,64.0,1.0
17944,0.125,2.0,25.0,32.0,0.999
17945,0.125,2.0,25.0,16.0,0.999
17946,0.125,2.0,25.0,8.0,1.0
17947,0.125,2.0,25.0,4.0,1.0
17948,0.125,2.0,25.0,2.0,1.0
17949,0.125,2.0,25.0,1.0,1.0
17950,0.125,2.0,25.0,0.5,0.999
17951,0.125,2.0,25.0,0.0,1.0
17952,0.125,2.0,12.5,512.0,0.998
17953,0.125,2.0,12.5,256.0,0.997
17954,0.125,2.0,12.5,128.0,0.998
17955,0.125,2.0,12.5,64.0,0.999
17956,0.125,2.0,12.5,32.0,0.999
17957,0.125,2.0,12.5,16.0,1.0
17958,0.125,2.0,12.5,8.0,1.0
17959,0.125,2.0,12.5,4.0,1.0
17960,0.125,2.0,12.5,2.0,1.0
17961,0.125,2.0,12.5,1.0,1.0
17962,0.125,2.0,12.5,0.5,1.0
17963,0.125,2.0,12.5,0.0,1.0
17964,0.125,2.0,6.25,512.0,0.996
17965,0.125,2.0,6.25,256.0,0.999
17966,0.125,2.0,6.25,128.0,0.999
17967,0.125,2.0,6.25,64.0,0.999
17968,0.125,2.0,6.25,32.0,1.0
17969,0.125,2.0,6.25,16.0,1.0
17970,0.125,2.0,6.25,8.0,1.0
17971,0.125,2.0,6.25,4.0,1.0
17972,0.125,2.0,6.25,2.0,1.0
17973,0.125,2.0,6.25,1.0,1.0
17974,0.125,2.0,6.25,0.5,1.0
17975,0.125,2.0,6.25,0.0,1.0
17976,0.125,2.0,3.125,512.0,0.994
17977,0.125,2.0,3.125,256.0,0.998
17978,0.125,2.0,3.125,128.0,1.0
17979,0.125,2.0,3.125,64.0,0.999
17980,0.125,2.0,3.125,32.0,1.0
17981,0.125,2.0,3.125,16.0,1.0
17982,0.125,2.0,3.125,8.0,1.0
17983,0.125,2.0,3.125,4.0,1.0
17984,0.125,2.0,3.125,2.0,1.0
17985,0.125,2.0,3.125,1.0,1.0
17986,0.125,2.0,3.125,0.5,1.0
17987,0.125,2.0,3.125,0.0,1.0
17988,0.125,2.0,0.0,512.0,0.994
17989,0.125,2.0,0.0,256.0,0.998
17990,0.125,2.0,0.0,128.0,0.998
17991,0.125,2.0,0.0,64.0,1.0
17992,0.125,2.0,0.0,32.0,0.999
17993,0.125,2.0,0.0,16.0,1.0
17994,0.125,2.0,0.0,8.0,1.0
17995,0.125,2.0,0.0,4.0,1.0
17996,0.125,2.0,0.0,2.0,1.0
17997,0.125,2.0,0.0,1.0,1.0
17998,0.125,2.0,0.0,0.5,1.0
17999,0.125,2.0,0.0,0.0,1.0
18000,0.125,1.0,3200.0,512.0,0.963
18001,0.125,1.0,3200.0,256.0,0.997
18002,0.125,1.0,3200.0,128.0,0.997
18003,0.125,1.0,3200.0,64.0,0.975
18004,0.125,1.0,3200.0,32.0,0.971
18005,0.125,1.0,3200.0,16.0,0.992
18006,0.125,1.0,3200.0,8.0,0.98
18007,0.125,1.0,3200.0,4.0,0.973
18008,0.125,1.0,3200.0,2.0,0.969
18009,0.125,1.0,3200.0,1.0,0.994
18010,0.125,1.0,3200.0,0.5,0.969
18011,0.125,1.0,3200.0,0.0,0.986
18012,0.125,1.0,1600.0,512.0,0.984
18013,0.125,1.0,1600.0,256.0,0.993
18014,0.125,1.0,1600.0,128.0,0.983
18015,0.125,1.0,1600.0,64.0,0.991
18016,0.125,1.0,1600.0,32.0,0.987
18017,0.125,1.0,1600.0,16.0,0.993
18018,0.125,1.0,1600.0,8.0,0.992
18019,0.125,1.0,1600.0,4.0,0.993
18020,0.125,1.0,1600.0,2.0,0.989
18021,0.125,1.0,1600.0,1.0,0.993
18022,0.125,1.0,1600.0,0.5,0.999
18023,0.125,1.0,1600.0,0.0,0.99
18024,0.125,1.0,800.0,512.0,0.998
18025,0.125,1.0,800.0,256.0,0.994
18026,0.125,1.0,800.0,128.0,0.996
18027,0.125,1.0,800.0,64.0,0.994
18028,0.125,1.0,800.0,32.0,0.998
18029,0.125,1.0,800.0,16.0,0.993
18030,0.125,1.0,800.0,8.0,0.998
18031,0.125,1.0,800.0,4.0,0.999
18032,0.125,1.0,800.0,2.0,0.994
18033,0.125,1.0,800.0,1.0,0.993
18034,0.125,1.0,800.0,0.5,0.995
18035,0.125,1.0,800.0,0.0,0.992
18036,0.125,1.0,400.0,512.0,0.992
18037,0.125,1.0,400.0,256.0,0.996
18038,0.125,1.0,400.0,128.0,0.999
18039,0.125,1.0,400.0,64.0,0.999
18040,0.125,1.0,400.0,32.0,0.997
18041,0.125,1.0,400.0,16.0,0.998
18042,0.125,1.0,400.0,8.0,1.0
18043,0.125,1.0,400.0,4.0,0.996
18044,0.125,1.0,400.0,2.0,0.999
18045,0.125,1.0,400.0,1.0,0.996
18046,0.125,1.0,400.0,0.5,0.998
18047,0.125,1.0,400.0,0.0,0.998
18048,0.125,1.0,200.0,512.0,0.994
18049,0.125,1.0,200.0,256.0,0.995
18050,0.125,1.0,200.0,128.0,0.997
18051,0.125,1.0,200.0,64.0,0.997
18052,0.125,1.0,200.0,32.0,0.997
18053,0.125,1.0,200.0,16.0,1.0
18054,0.125,1.0,200.0,8.0,0.999
18055,0.125,1.0,200.0,4.0,0.999
18056,0.125,1.0,200.0,2.0,0.998
18057,0.125,1.0,200.0,1.0,0.998
18058,0.125,1.0,200.0,0.5,0.999
18059,0.125,1.0,200.0,0.0,1.0
18060,0.125,1.0,100.0,512.0,0.996
18061,0.125,1.0,100.0,256.0,0.997
18062,0.125,1.0,100.0,128.0,0.999
18063,0.125,1.0,100.0,64.0,0.999
18064,0.125,1.0,100.0,32.0,1.0
18065,0.125,1.0,100.0,16.0,0.999
18066,0.125,1.0,100.0,8.0,0.999
18067,0.125,1.0,100.0,4.0,0.999
18068,0.125,1.0,100.0,2.0,0.999
18069,0.125,1.0,100.0,1.0,0.999
18070,0.125,1.0,100.0,0.5,0.999
18071,0.125,1.0,100.0,0.0,0.999
18072,0.125,1.0,50.0,512.0,0.996
18073,0.125,1.0,50.0,256.0,0.996
18074,0.125,1.0,50.0,128.0,0.998
18075,0.125,1.0,50.0,64.0,1.0
18076,0.125,1.0,50.0,32.0,1.0
18077,0.125,1.0,50.0,16.0,0.999
18078,0.125,1.0,50.0,8.0,0.999
18079,0.125,1.0,50.0,4.0,1.0
18080,0.125,1.0,50.0,2.0,1.0
18081,0.125,1.0,50.0,1.0,0.999
18082,0.125,1.0,50.0,0.5,1.0
18083,0.125,1.0,50.0,0.0,1.0
18084,0.125,1.0,25.0,512.0,0.995
18085,0.125,1.0,25.0,256.0,0.999
18086,0.125,1.0,25.0,128.0,0.998
18087,0.125,1.0,25.0,64.0,0.999
18088,0.125,1.0,25.0,32.0,0.999
18089,0.125,1.0,25.0,16.0,1.0
18090,0.125,1.0,25.0,8.0,0.999
18091,0.125,1.0,25.0,4.0,0.999
18092,0.125,1.0,25.0,2.0,1.0
18093,0.125,1.0,25.0,1.0,1.0
18094,0.125,1.0,25.0,0.5,1.0
18095,0.125,1.0,25.0,0.0,1.0
18096,0.125,1.0,12.5,512.0,0.995
18097,0.125,1.0,12.5,256.0,0.998
18098,0.125,1.0,12.5,128.0,1.0
18099,0.125,1.0,12.5,64.0,0.999
18100,0.125,1.0,12.5,32.0,1.0
18101,0.125,1.0,12.5,16.0,1.0
18102,0.125,1.0,12.5,8.0,1.0
18103,0.125,1.0,12.5,4.0,1.0
18104,0.125,1.0,12.5,2.0,1.0
18105,0.125,1.0,12.5,1.0,1.0
18106,0.125,1.0,12.5,0.5,1.0
18107,0.125,1.0,12.5,0.0,1.0
18108,0.125,1.0,6.25,512.0,0.997
18109,0.125,1.0,6.25,256.0,0.999
18110,0.125,1.0,6.25,128.0,0.998
18111,0.125,1.0,6.25,64.0,1.0
18112,0.125,1.0,6.25,32.0,1.0
18113,0.125,1.0,6.25,16.0,1.0
18114,0.125,1.0,6.25,8.0,1.0
18115,0.125,1.0,6.25,4.0,1.0
18116,0.125,1.0,6.25,2.0,1.0
18117,0.125,1.0,6.25,1.0,1.0
18118,0.125,1.0,6.25,0.5,1.0
18119,0.125,1.0,6.25,0.0,1.0
18120,0.125,1.0,3.125,512.0,0.994
18121,0.125,1.0,3.125,256.0,0.997
18122,0.125,1.0,3.125,128.0,0.999
18123,0.125,1.0,3.125,64.0,0.999
18124,0.125,1.0,3.125,32.0,1.0
18125,0.125,1.0,3.125,16.0,1.0
18126,0.125,1.0,3.125,8.0,1.0
18127,0.125,1.0,3.125,4.0,1.0
18128,0.125,1.0,3.125,2.0,1.0
18129,0.125,1.0,3.125,1.0,1.0
18130,0.125,1.0,3.125,0.5,1.0
18131,0.125,1.0,3.125,0.0,1.0
18132,0.125,1.0,0.0,512.0,0.996
18133,0.125,1.0,0.0,256.0,0.997
18134,0.125,1.0,0.0,128.0,0.998
18135,0.125,1.0,0.0,64.0,0.999
18136,0.125,1.0,0.0,32.0,1.0
18137,0.125,1.0,0.0,16.0,1.0
18138,0.125,1.0,0.0,8.0,1.0
18139,0.125,1.0,0.0,4.0,1.0
18140,0.125,1.0,0.0,2.0,1.0
18141,0.125,1.0,0.0,1.0,1.0
18142,0.125,1.0,0.0,0.5,1.0
18143,0.125,1.0,0.0,0.0,1.0
18144,0.125,0.5,3200.0,512.0,0.964
18145,0.125,0.5,3200.0,256.0,0.998
18146,0.125,0.5,3200.0,128.0,0.995
18147,0.125,0.5,3200.0,64.0,0.965
18148,0.125,0.5,3200.0,32.0,0.968
18149,0.125,0.5,3200.0,16.0,0.976
18150,0.125,0.5,3200.0,8.0,0.983
18151,0.125,0.5,3200.0,4.0,0.976
18152,0.125,0.5,3200.0,2.0,0.989
18153,0.125,0.5,3200.0,1.0,0.996
18154,0.125,0.5,3200.0,0.5,0.987
18155,0.125,0.5,3200.0,0.0,0.971
18156,0.125,0.5,1600.0,512.0,0.989
18157,0.125,0.5,1600.0,256.0,0.984
18158,0.125,0.5,1600.0,128.0,0.995
18159,0.125,0.5,1600.0,64.0,0.984
18160,0.125,0.5,1600.0,32.0,0.983
18161,0.125,0.5,1600.0,16.0,0.993
18162,0.125,0.5,1600.0,8.0,0.997
18163,0.125,0.5,1600.0,4.0,0.983
18164,0.125,0.5,1600.0,2.0,0.984
18165,0.125,0.5,1600.0,1.0,0.991
18166,0.125,0.5,1600.0,0.5,0.994
18167,0.125,0.5,1600.0,0.0,0.985
18168,0.125,0.5,800.0,512.0,0.995
18169,0.125,0.5,800.0,256.0,0.997
18170,0.125,0.5,800.0,128.0,0.994
18171,0.125,0.5,800.0,64.0,0.995
18172,0.125,0.5,800.0,32.0,0.995
18173,0.125,0.5,800.0,16.0,0.994
18174,0.125,0.5,800.0,8.0,0.993
18175,0.125,0.5,800.0,4.0,0.999
18176,0.125,0.5,800.0,2.0,0.994
18177,0.125,0.5,800.0,1.0,0.992
18178,0.125,0.5,800.0,0.5,0.994
18179,0.125,0.5,800.0,0.0,0.992
18180,0.125,0.5,400.0,512.0,0.995
18181,0.125,0.5,400.0,256.0,0.994
18182,0.125,0.5,400.0,128.0,0.999
18183,0.125,0.5,400.0,64.0,0.996
18184,0.125,0.5,400.0,32.0,0.999
18185,0.125,0.5,400.0,16.0,0.999
18186,0.125,0.5,400.0,8.0,0.996
18187,0.125,0.5,400.0,4.0,0.996
18188,0.125,0.5,400.0,2.0,0.997
18189,0.125,0.5,400.0,1.0,1.0
18190,0.125,0.5,400.0,0.5,0.996
18191,0.125,0.5,400.0,0.0,0.996
18192,0.125,0.5,200.0,512.0,0.998
18193,0.125,0.5,200.0,256.0,0.999
18194,0.125,0.5,200.0,128.0,0.999
18195,0.125,0.5,200.0,64.0,0.999
18196,0.125,0.5,200.0,32.0,1.0
18197,0.125,0.5,200.0,16.0,0.998
18198,0.125,0.5,200.0,8.0,1.0
18199,0.125,0.5,200.0,4.0,0.998
18200,0.125,0.5,200.0,2.0,0.999
18201,0.125,0.5,200.0,1.0,0.999
18202,0.125,0.5,200.0,0.5,0.999
18203,0.125,0.5,200.0,0.0,0.998
18204,0.125,0.5,100.0,512.0,0.996
18205,0.125,0.5,100.0,256.0,0.996
18206,0.125,0.5,100.0,128.0,0.999
18207,0.125,0.5,100.0,64.0,0.999
18208,0.125,0.5,100.0,32.0,1.0
18209,0.125,0.5,100.0,16.0,1.0
18210,0.125,0.5,100.0,8.0,1.0
18211,0.125,0.5,100.0,4.0,0.999
18212,0.125,0.5,100.0,2.0,0.999
18213,0.125,0.5,100.0,1.0,0.999
18214,0.125,0.5,100.0,0.5,0.999
18215,0.125,0.5,100.0,0.0,0.999
18216,0.125,0.5,50.0,512.0,0.998
18217,0.125,0.5,50.0,256.0,0.997
18218,0.125,0.5,50.0,128.0,0.999
18219,0.125,0.5,50.0,64.0,1.0
18220,0.125,0.5,50.0,32.0,1.0
18221,0.125,0.5,50.0,16.0,0.999
18222,0.125,0.5,50.0,8.0,1.0
18223,0.125,0.5,50.0,4.0,1.0
18224,0.125,0.5,50.0,2.0,0.999
18225,0.125,0.5,50.0,1.0,1.0
18226,0.125,0.5,50.0,0.5,1.0
18227,0.125,0.5,50.0,0.0,1.0
18228,0.125,0.5,25.0,512.0,0.997
18229,0.125,0.5,25.0,256.0,0.997
18230,0.125,0.5,25.0,128.0,0.998
18231,0.125,0.5,25.0,64.0,1.0
18232,0.125,0.5,25.0,32.0,0.999
18233,0.125,0.5,25.0,16.0,0.999
18234,0.125,0.5,25.0,8.0,1.0
18235,0.125,0.5,25.0,4.0,0.999
18236,0.125,0.5,25.0,2.0,1.0
18237,0.125,0.5,25.0,1.0,1.0
18238,0.125,0.5,25.0,0.5,1.0
18239,0.125,0.5,25.0,0.0,1.0
18240,0.125,0.5,12.5,512.0,0.995
18241,0.125,0.5,12.5,256.0,0.997
18242,0.125,0.5,12.5,128.0,0.999
18243,0.125,0.5,12.5,64.0,1.0
18244,0.125,0.5,12.5,32.0,1.0
18245,0.125,0.5,12.5,16.0,0.999
18246,0.125,0.5,12.5,8.0,1.0
18247,0.125,0.5,12.5,4.0,1.0
18248,0.125,0.5,12.5,2.0,1.0
18249,0.125,0.5,12.5,1.0,1.0
18250,0.125,0.5,12.5,0.5,1.0
18251,0.125,0.5,12.5,0.0,1.0
